rater_id,study,repeat1,repeat_stat,reprod,reprod_stat,n_diag,diag_id,validation,stat,coefs,author,pub_year,link1,link,link2,journal,country,lang,pub_type,crop,organ,dis_name,pathogen,pathogen_group,n_dev,n_valid,img_dev,sev_quant,diag_type,col_type,n_diagrams,min_sev,max_sev,n_sads,HB,id_rater,rater_exp,n_assess,id_assess,unaided_R2,aided_R2,unaided_a,aided_a,unaided_b,aided_b,n_citation_2017,Kind_of_lesion,lesion_number,coalesc,lesion_shape,Kind_of_organ
980,102,0,NA,1,R2,2,2,Unaided_aided,LM,R2_a_b,Ortega-Acosta et al.,2016,"<a target = ""_blank"" href=""",http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782013001000001&lng=pt&nrm=iso&tlng=en,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Rev Mex Fitopatol,Mexico,EN/ES,Article,Roselle,Calyce,Corynespora leaf spot,Corynespora cassiicola,Fungi,50,50,Digital,UTHSCSA ImageTool,Photo,TrueColor,5,3,87,1,Yes,7,No,2,1,0.79,0.89,1.66,0.61,0.82,1.08,0,NL_HET_COAL,numerous_lesions,coalescent,heterometric,Lobed_leaf
968,102,0,NA,1,R2,2,1,Unaided_aided,LM,R2_a_b,Ortega-Acosta et al.,2016,"<a target = ""_blank"" href=""",http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782013001000001&lng=pt&nrm=iso&tlng=en,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Rev Mex Fitopatol,Mexico,EN/ES,Article,Roselle,Leaf,Corynespora leaf spot,Corynespora cassiicola,Fungi,50,50,Digital,UTHSCSA ImageTool,Photo,TrueColor,5,2,70,1,Yes,3,No,2,1,0.8,0.95,1.58,1.2,0.83,1.12,0,NL_HET_COAL,numerous_lesions,coalescent,heterometric,Lobed_leaf
975,102,0,NA,1,R2,2,2,Unaided_aided,LM,R2_a_b,Ortega-Acosta et al.,2016,"<a target = ""_blank"" href=""",http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782013001000001&lng=pt&nrm=iso&tlng=en,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Rev Mex Fitopatol,Mexico,EN/ES,Article,Roselle,Calyce,Corynespora leaf spot,Corynespora cassiicola,Fungi,50,50,Digital,UTHSCSA ImageTool,Photo,TrueColor,5,3,87,1,Yes,2,No,2,1,0.82,0.89,2.93,-1.72,1.06,1.08,0,NL_HET_COAL,numerous_lesions,coalescent,heterometric,Lobed_leaf
973,102,0,NA,1,R2,2,1,Unaided_aided,LM,R2_a_b,Ortega-Acosta et al.,2016,"<a target = ""_blank"" href=""",http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782013001000001&lng=pt&nrm=iso&tlng=en,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Rev Mex Fitopatol,Mexico,EN/ES,Article,Roselle,Leaf,Corynespora leaf spot,Corynespora cassiicola,Fungi,50,50,Digital,UTHSCSA ImageTool,Photo,TrueColor,5,2,70,1,Yes,8,No,2,1,0.83,0.95,0.59,1.1,0.96,1.09,0,NL_HET_COAL,numerous_lesions,coalescent,heterometric,Lobed_leaf
977,102,0,NA,1,R2,2,2,Unaided_aided,LM,R2_a_b,Ortega-Acosta et al.,2016,"<a target = ""_blank"" href=""",http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782013001000001&lng=pt&nrm=iso&tlng=en,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Rev Mex Fitopatol,Mexico,EN/ES,Article,Roselle,Calyce,Corynespora leaf spot,Corynespora cassiicola,Fungi,50,50,Digital,UTHSCSA ImageTool,Photo,TrueColor,5,3,87,1,Yes,4,No,2,1,0.83,0.9,10.05,1.16,1.04,1.1,0,NL_HET_COAL,numerous_lesions,coalescent,heterometric,Lobed_leaf
966,102,0,NA,1,R2,2,1,Unaided_aided,LM,R2_a_b,Ortega-Acosta et al.,2016,"<a target = ""_blank"" href=""",http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782013001000001&lng=pt&nrm=iso&tlng=en,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Rev Mex Fitopatol,Mexico,EN/ES,Article,Roselle,Leaf,Corynespora leaf spot,Corynespora cassiicola,Fungi,50,50,Digital,UTHSCSA ImageTool,Photo,TrueColor,5,2,70,1,Yes,1,No,2,1,0.84,0.89,0.6,1.98,1.08,1.03,0,NL_HET_COAL,numerous_lesions,coalescent,heterometric,Lobed_leaf
976,102,0,NA,1,R2,2,2,Unaided_aided,LM,R2_a_b,Ortega-Acosta et al.,2016,"<a target = ""_blank"" href=""",http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782013001000001&lng=pt&nrm=iso&tlng=en,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Rev Mex Fitopatol,Mexico,EN/ES,Article,Roselle,Calyce,Corynespora leaf spot,Corynespora cassiicola,Fungi,50,50,Digital,UTHSCSA ImageTool,Photo,TrueColor,5,3,87,1,Yes,3,No,2,1,0.86,0.91,5.91,0.08,1.04,1.02,0,NL_HET_COAL,numerous_lesions,coalescent,heterometric,Lobed_leaf
981,102,0,NA,1,R2,2,2,Unaided_aided,LM,R2_a_b,Ortega-Acosta et al.,2016,"<a target = ""_blank"" href=""",http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782013001000001&lng=pt&nrm=iso&tlng=en,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Rev Mex Fitopatol,Mexico,EN/ES,Article,Roselle,Calyce,Corynespora leaf spot,Corynespora cassiicola,Fungi,50,50,Digital,UTHSCSA ImageTool,Photo,TrueColor,5,3,87,1,Yes,8,No,2,1,0.86,0.89,1.64,1.68,1.08,1.07,0,NL_HET_COAL,numerous_lesions,coalescent,heterometric,Lobed_leaf
970,102,0,NA,1,R2,2,1,Unaided_aided,LM,R2_a_b,Ortega-Acosta et al.,2016,"<a target = ""_blank"" href=""",http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782013001000001&lng=pt&nrm=iso&tlng=en,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Rev Mex Fitopatol,Mexico,EN/ES,Article,Roselle,Leaf,Corynespora leaf spot,Corynespora cassiicola,Fungi,50,50,Digital,UTHSCSA ImageTool,Photo,TrueColor,5,2,70,1,Yes,5,No,2,1,0.88,0.86,-0.63,-0.23,0.95,1,0,NL_HET_COAL,numerous_lesions,coalescent,heterometric,Lobed_leaf
978,102,0,NA,1,R2,2,2,Unaided_aided,LM,R2_a_b,Ortega-Acosta et al.,2016,"<a target = ""_blank"" href=""",http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782013001000001&lng=pt&nrm=iso&tlng=en,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Rev Mex Fitopatol,Mexico,EN/ES,Article,Roselle,Calyce,Corynespora leaf spot,Corynespora cassiicola,Fungi,50,50,Digital,UTHSCSA ImageTool,Photo,TrueColor,5,3,87,1,Yes,5,No,2,1,0.89,0.85,4.46,-1.81,1.09,1.09,0,NL_HET_COAL,numerous_lesions,coalescent,heterometric,Lobed_leaf
967,102,0,NA,1,R2,2,1,Unaided_aided,LM,R2_a_b,Ortega-Acosta et al.,2016,"<a target = ""_blank"" href=""",http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782013001000001&lng=pt&nrm=iso&tlng=en,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Rev Mex Fitopatol,Mexico,EN/ES,Article,Roselle,Leaf,Corynespora leaf spot,Corynespora cassiicola,Fungi,50,50,Digital,UTHSCSA ImageTool,Photo,TrueColor,5,2,70,1,Yes,2,No,2,1,0.92,0.88,2.24,0.14,1.11,1.01,0,NL_HET_COAL,numerous_lesions,coalescent,heterometric,Lobed_leaf
982,103,0,NA,1,R2,1,1,Unaided_aided,LM,R2_a_b,Castillo et al.,2010,"<a target = ""_blank"" href=""",http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782013001000001&lng=pt&nrm=iso&tlng=en,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Fitopatol Col,Colômbia,ES,Article,Passion fruit (purple),Leaf,Bacterial blight,Xanthomonas axonopodis,Bacteria,80,80,Digital,QUANT,Photo,TrueColor,6,5,80,1,Yes,1,No,1,1,0,0.97,31.77,-0.62,0.06,1,2,SL_HET,single_lesion,NA,heterometric,Lobed_leaf
985,103,0,NA,1,R2,1,1,Unaided_aided,LM,R2_a_b,Castillo et al.,2010,"<a target = ""_blank"" href=""",http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782013001000001&lng=pt&nrm=iso&tlng=en,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Fitopatol Col,Colômbia,ES,Article,Passion fruit (purple),Leaf,Bacterial blight,Xanthomonas axonopodis,Bacteria,80,80,Digital,QUANT,Photo,TrueColor,6,5,80,1,Yes,4,No,1,1,0,0.96,26.53,-0.38,0,1,2,SL_HET,single_lesion,NA,heterometric,Lobed_leaf
986,103,0,NA,1,R2,1,1,Unaided_aided,LM,R2_a_b,Castillo et al.,2010,"<a target = ""_blank"" href=""",http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782013001000001&lng=pt&nrm=iso&tlng=en,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Fitopatol Col,Colômbia,ES,Article,Passion fruit (purple),Leaf,Bacterial blight,Xanthomonas axonopodis,Bacteria,80,80,Digital,QUANT,Photo,TrueColor,6,5,80,1,Yes,5,No,1,1,0.01,0.99,46.13,0.14,-0.09,0.99,2,SL_HET,single_lesion,NA,heterometric,Lobed_leaf
984,103,0,NA,1,R2,1,1,Unaided_aided,LM,R2_a_b,Castillo et al.,2010,"<a target = ""_blank"" href=""",http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782013001000001&lng=pt&nrm=iso&tlng=en,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Fitopatol Col,Colômbia,ES,Article,Passion fruit (purple),Leaf,Bacterial blight,Xanthomonas axonopodis,Bacteria,80,80,Digital,QUANT,Photo,TrueColor,6,5,80,1,Yes,3,No,1,1,0.02,0.99,24.84,-0.02,0.1,1,2,SL_HET,single_lesion,NA,heterometric,Lobed_leaf
983,103,0,NA,1,R2,1,1,Unaided_aided,LM,R2_a_b,Castillo et al.,2010,"<a target = ""_blank"" href=""",http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782013001000001&lng=pt&nrm=iso&tlng=en,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Fitopatol Col,Colômbia,ES,Article,Passion fruit (purple),Leaf,Bacterial blight,Xanthomonas axonopodis,Bacteria,80,80,Digital,QUANT,Photo,TrueColor,6,5,80,1,Yes,2,No,1,1,0.03,0.99,22.74,1.87,0.17,0.97,2,SL_HET,single_lesion,NA,heterometric,Lobed_leaf
991,103,0,NA,1,R2,1,1,Unaided_aided,LM,R2_a_b,Castillo et al.,2010,"<a target = ""_blank"" href=""",http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782013001000001&lng=pt&nrm=iso&tlng=en,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Fitopatol Col,Colômbia,ES,Article,Passion fruit (purple),Leaf,Bacterial blight,Xanthomonas axonopodis,Bacteria,80,80,Digital,QUANT,Photo,TrueColor,6,5,80,1,Yes,10,Yes,1,1,0.51,0.92,5.68,0.52,0.57,1.06,2,SL_HET,single_lesion,NA,heterometric,Lobed_leaf
989,103,0,NA,1,R2,1,1,Unaided_aided,LM,R2_a_b,Castillo et al.,2010,"<a target = ""_blank"" href=""",http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782013001000001&lng=pt&nrm=iso&tlng=en,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Fitopatol Col,Colômbia,ES,Article,Passion fruit (purple),Leaf,Bacterial blight,Xanthomonas axonopodis,Bacteria,80,80,Digital,QUANT,Photo,TrueColor,6,5,80,1,Yes,8,Yes,1,1,0.54,0.94,7.03,0.44,0.61,1.04,2,SL_HET,single_lesion,NA,heterometric,Lobed_leaf
987,103,0,NA,1,R2,1,1,Unaided_aided,LM,R2_a_b,Castillo et al.,2010,"<a target = ""_blank"" href=""",http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782013001000001&lng=pt&nrm=iso&tlng=en,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Fitopatol Col,Colômbia,ES,Article,Passion fruit (purple),Leaf,Bacterial blight,Xanthomonas axonopodis,Bacteria,80,80,Digital,QUANT,Photo,TrueColor,6,5,80,1,Yes,6,Yes,1,1,0.7,0.96,-0.26,2.32,1.3,1.01,2,SL_HET,single_lesion,NA,heterometric,Lobed_leaf
988,103,0,NA,1,R2,1,1,Unaided_aided,LM,R2_a_b,Castillo et al.,2010,"<a target = ""_blank"" href=""",http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782013001000001&lng=pt&nrm=iso&tlng=en,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Fitopatol Col,Colômbia,ES,Article,Passion fruit (purple),Leaf,Bacterial blight,Xanthomonas axonopodis,Bacteria,80,80,Digital,QUANT,Photo,TrueColor,6,5,80,1,Yes,7,Yes,1,1,0.72,0.92,-4.31,0.97,0.78,1.01,2,SL_HET,single_lesion,NA,heterometric,Lobed_leaf
990,103,0,NA,1,R2,1,1,Unaided_aided,LM,R2_a_b,Castillo et al.,2010,"<a target = ""_blank"" href=""",http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782013001000001&lng=pt&nrm=iso&tlng=en,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Fitopatol Col,Colômbia,ES,Article,Passion fruit (purple),Leaf,Bacterial blight,Xanthomonas axonopodis,Bacteria,80,80,Digital,QUANT,Photo,TrueColor,6,5,80,1,Yes,9,Yes,1,1,0.77,0.94,1.79,0.99,0.93,1.01,2,SL_HET,single_lesion,NA,heterometric,Lobed_leaf
995,105,0,NA,1,R2_ICC,1,1,Unaided_aided,LM_CCC,R2_a_b,Correia et al.,2017,"<a target = ""_blank"" href=""",http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782013001000001&lng=pt&nrm=iso&tlng=en,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Eur J Plant Pathol,Brazil,EN,Short communication,Eggplant,Leaf,Phoma leaf blight,Phomopsis vexans,Fungi,150,50,Digital,Assess,Drawing,Black-gray,8,0.5,32,1,No,3,No,2,1,0.715,0.963,-0.82,1.47,0.61,0.75,0,FL_HET_COAL,few_lesions,coalescent,heterometric,Lobed_leaf
994,105,0,NA,1,R2_ICC,1,1,Unaided_aided,LM_CCC,R2_a_b,Correia et al.,2017,"<a target = ""_blank"" href=""",http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782013001000001&lng=pt&nrm=iso&tlng=en,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Eur J Plant Pathol,Brazil,EN,Short communication,Eggplant,Leaf,Phoma leaf blight,Phomopsis vexans,Fungi,150,50,Digital,Assess,Drawing,Black-gray,8,0.5,32,1,No,2,No,2,1,0.728,0.959,3.42,1.63,0.79,1.07,0,FL_HET_COAL,few_lesions,coalescent,heterometric,Lobed_leaf
998,105,0,NA,1,R2_ICC,1,1,Unaided_aided,LM_CCC,R2_a_b,Correia et al.,2017,"<a target = ""_blank"" href=""",http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782013001000001&lng=pt&nrm=iso&tlng=en,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Eur J Plant Pathol,Brazil,EN,Short communication,Eggplant,Leaf,Phoma leaf blight,Phomopsis vexans,Fungi,150,50,Digital,Assess,Drawing,Black-gray,8,0.5,32,1,No,6,No,2,1,0.751,0.973,-2.27,1.58,0.93,1.13,0,FL_HET_COAL,few_lesions,coalescent,heterometric,Lobed_leaf
997,105,0,NA,1,R2_ICC,1,1,Unaided_aided,LM_CCC,R2_a_b,Correia et al.,2017,"<a target = ""_blank"" href=""",http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782013001000001&lng=pt&nrm=iso&tlng=en,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Eur J Plant Pathol,Brazil,EN,Short communication,Eggplant,Leaf,Phoma leaf blight,Phomopsis vexans,Fungi,150,50,Digital,Assess,Drawing,Black-gray,8,0.5,32,1,No,5,No,2,1,0.753,0.964,3.29,1.24,0.68,0.96,0,FL_HET_COAL,few_lesions,coalescent,heterometric,Lobed_leaf
1001,105,0,NA,1,R2_ICC,1,1,Unaided_aided,LM_CCC,R2_a_b,Correia et al.,2017,"<a target = ""_blank"" href=""",http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782013001000001&lng=pt&nrm=iso&tlng=en,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Eur J Plant Pathol,Brazil,EN,Short communication,Eggplant,Leaf,Phoma leaf blight,Phomopsis vexans,Fungi,150,50,Digital,Assess,Drawing,Black-gray,8,0.5,32,1,No,9,No,2,1,0.785,0.962,3.06,1.41,0.69,0.84,0,FL_HET_COAL,few_lesions,coalescent,heterometric,Lobed_leaf
996,105,0,NA,1,R2_ICC,1,1,Unaided_aided,LM_CCC,R2_a_b,Correia et al.,2017,"<a target = ""_blank"" href=""",http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782013001000001&lng=pt&nrm=iso&tlng=en,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Eur J Plant Pathol,Brazil,EN,Short communication,Eggplant,Leaf,Phoma leaf blight,Phomopsis vexans,Fungi,150,50,Digital,Assess,Drawing,Black-gray,8,0.5,32,1,No,4,No,2,1,0.819,0.972,1.7,1.13,0.86,0.85,0,FL_HET_COAL,few_lesions,coalescent,heterometric,Lobed_leaf
999,105,0,NA,1,R2_ICC,1,1,Unaided_aided,LM_CCC,R2_a_b,Correia et al.,2017,"<a target = ""_blank"" href=""",http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782013001000001&lng=pt&nrm=iso&tlng=en,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Eur J Plant Pathol,Brazil,EN,Short communication,Eggplant,Leaf,Phoma leaf blight,Phomopsis vexans,Fungi,150,50,Digital,Assess,Drawing,Black-gray,8,0.5,32,1,No,7,No,2,1,0.823,0.954,2.49,2.18,0.71,1.15,0,FL_HET_COAL,few_lesions,coalescent,heterometric,Lobed_leaf
993,105,0,NA,1,R2_ICC,1,1,Unaided_aided,LM_CCC,R2_a_b,Correia et al.,2017,"<a target = ""_blank"" href=""",http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782013001000001&lng=pt&nrm=iso&tlng=en,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Eur J Plant Pathol,Brazil,EN,Short communication,Eggplant,Leaf,Phoma leaf blight,Phomopsis vexans,Fungi,150,50,Digital,Assess,Drawing,Black-gray,8,0.5,32,1,No,1,No,2,1,0.826,0.949,2.85,1.68,0.69,1.06,0,FL_HET_COAL,few_lesions,coalescent,heterometric,Lobed_leaf
1002,105,0,NA,1,R2_ICC,1,1,Unaided_aided,LM_CCC,R2_a_b,Correia et al.,2017,"<a target = ""_blank"" href=""",http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782013001000001&lng=pt&nrm=iso&tlng=en,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Eur J Plant Pathol,Brazil,EN,Short communication,Eggplant,Leaf,Phoma leaf blight,Phomopsis vexans,Fungi,150,50,Digital,Assess,Drawing,Black-gray,8,0.5,32,1,No,10,No,2,1,0.834,0.956,3.81,3.81,1.27,1.28,0,FL_HET_COAL,few_lesions,coalescent,heterometric,Lobed_leaf
1000,105,0,NA,1,R2_ICC,1,1,Unaided_aided,LM_CCC,R2_a_b,Correia et al.,2017,"<a target = ""_blank"" href=""",http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782013001000001&lng=pt&nrm=iso&tlng=en,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Eur J Plant Pathol,Brazil,EN,Short communication,Eggplant,Leaf,Phoma leaf blight,Phomopsis vexans,Fungi,150,50,Digital,Assess,Drawing,Black-gray,8,0.5,32,1,No,8,No,2,1,0.869,0.974,5.93,0.25,0.81,0.75,0,FL_HET_COAL,few_lesions,coalescent,heterometric,Lobed_leaf
1010,106,1,R2_a_b_CCC,1,R2_ICC,1,1,Unaided_aided,LM_CCC,R2_a_b,Nunes et al.,2017,"<a target = ""_blank"" href=""",https://onlinelibrary.wiley.com/doi/abs/10.1111/jph.12557,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",J Phytopathol,Brazil,EN,Article,Kale,Leaf,Black Rot of Crucifers,Xanthomonas campestris pv. compestris,Bacteria,120,55,Digital,MEASURE PICTURE,Photo,TrueColor,25,0,48.83,1,Yes,8,No,2,1,0.65,0.83,1.37,0.04,1.07,0.95,NA,FL_HET_COAL,few_lesions,coalescent,heterometric,Wide_leaf
1003,106,1,R2_a_b_CCC,1,R2_ICC,1,1,Unaided_aided,LM_CCC,R2_a_b,Nunes et al.,2017,"<a target = ""_blank"" href=""",https://onlinelibrary.wiley.com/doi/abs/10.1111/jph.12550,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",J Phytopathol,Brazil,EN,Article,Kale,Leaf,Black Rot of Crucifers,Xanthomonas campestris pv. compestris,Bacteria,120,55,Digital,MEASURE PICTURE,Photo,TrueColor,25,0,48.83,1,Yes,1,No,2,1,0.7,0.93,1.07,0,0.37,0.98,NA,FL_HET_COAL,few_lesions,coalescent,heterometric,Wide_leaf
1011,106,1,R2_a_b_CCC,1,R2_ICC,1,1,Unaided_aided,LM_CCC,R2_a_b,Nunes et al.,2017,"<a target = ""_blank"" href=""",https://onlinelibrary.wiley.com/doi/abs/10.1111/jph.12558,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",J Phytopathol,Brazil,EN,Article,Kale,Leaf,Black Rot of Crucifers,Xanthomonas campestris pv. compestris,Bacteria,120,55,Digital,MEASURE PICTURE,Photo,TrueColor,25,0,48.83,1,Yes,9,No,2,1,0.71,0.85,2,0.14,0.88,0.94,NA,FL_HET_COAL,few_lesions,coalescent,heterometric,Wide_leaf
1005,106,1,R2_a_b_CCC,1,R2_ICC,1,1,Unaided_aided,LM_CCC,R2_a_b,Nunes et al.,2017,"<a target = ""_blank"" href=""",https://onlinelibrary.wiley.com/doi/abs/10.1111/jph.12552,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",J Phytopathol,Brazil,EN,Article,Kale,Leaf,Black Rot of Crucifers,Xanthomonas campestris pv. compestris,Bacteria,120,55,Digital,MEASURE PICTURE,Photo,TrueColor,25,0,48.83,1,Yes,3,No,2,1,0.75,0.79,1.46,1.13,0.88,0.8,NA,FL_HET_COAL,few_lesions,coalescent,heterometric,Wide_leaf
1007,106,1,R2_a_b_CCC,1,R2_ICC,1,1,Unaided_aided,LM_CCC,R2_a_b,Nunes et al.,2017,"<a target = ""_blank"" href=""",https://onlinelibrary.wiley.com/doi/abs/10.1111/jph.12554,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",J Phytopathol,Brazil,EN,Article,Kale,Leaf,Black Rot of Crucifers,Xanthomonas campestris pv. compestris,Bacteria,120,55,Digital,MEASURE PICTURE,Photo,TrueColor,25,0,48.83,1,Yes,5,No,2,1,0.75,0.72,1.35,1.07,0.89,0.88,NA,FL_HET_COAL,few_lesions,coalescent,heterometric,Wide_leaf
1009,106,1,R2_a_b_CCC,1,R2_ICC,1,1,Unaided_aided,LM_CCC,R2_a_b,Nunes et al.,2017,"<a target = ""_blank"" href=""",https://onlinelibrary.wiley.com/doi/abs/10.1111/jph.12556,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",J Phytopathol,Brazil,EN,Article,Kale,Leaf,Black Rot of Crucifers,Xanthomonas campestris pv. compestris,Bacteria,120,55,Digital,MEASURE PICTURE,Photo,TrueColor,25,0,48.83,1,Yes,7,No,2,1,0.75,0.9,1.44,0,0.98,1.02,NA,FL_HET_COAL,few_lesions,coalescent,heterometric,Wide_leaf
1004,106,1,R2_a_b_CCC,1,R2_ICC,1,1,Unaided_aided,LM_CCC,R2_a_b,Nunes et al.,2017,"<a target = ""_blank"" href=""",https://onlinelibrary.wiley.com/doi/abs/10.1111/jph.12551,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",J Phytopathol,Brazil,EN,Article,Kale,Leaf,Black Rot of Crucifers,Xanthomonas campestris pv. compestris,Bacteria,120,55,Digital,MEASURE PICTURE,Photo,TrueColor,25,0,48.83,1,Yes,2,No,2,1,0.83,0.91,0.51,0.24,1.11,1.02,NA,FL_HET_COAL,few_lesions,coalescent,heterometric,Wide_leaf
1008,106,1,R2_a_b_CCC,1,R2_ICC,1,1,Unaided_aided,LM_CCC,R2_a_b,Nunes et al.,2017,"<a target = ""_blank"" href=""",https://onlinelibrary.wiley.com/doi/abs/10.1111/jph.12555,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",J Phytopathol,Brazil,EN,Article,Kale,Leaf,Black Rot of Crucifers,Xanthomonas campestris pv. compestris,Bacteria,120,55,Digital,MEASURE PICTURE,Photo,TrueColor,25,0,48.83,1,Yes,6,No,2,1,0.86,0.94,0.86,0.13,0.79,1.04,NA,FL_HET_COAL,few_lesions,coalescent,heterometric,Wide_leaf
1006,106,1,R2_a_b_CCC,1,R2_ICC,1,1,Unaided_aided,LM_CCC,R2_a_b,Nunes et al.,2017,"<a target = ""_blank"" href=""",https://onlinelibrary.wiley.com/doi/abs/10.1111/jph.12553,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",J Phytopathol,Brazil,EN,Article,Kale,Leaf,Black Rot of Crucifers,Xanthomonas campestris pv. compestris,Bacteria,120,55,Digital,MEASURE PICTURE,Photo,TrueColor,25,0,48.83,1,Yes,4,No,2,1,0.87,0.85,0.75,0.32,1.05,0.99,NA,FL_HET_COAL,few_lesions,coalescent,heterometric,Wide_leaf
1012,106,1,R2_a_b_CCC,1,R2_ICC,1,1,Unaided_aided,LM_CCC,R2_a_b,Nunes et al.,2017,"<a target = ""_blank"" href=""",https://onlinelibrary.wiley.com/doi/abs/10.1111/jph.12559,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",J Phytopathol,Brazil,EN,Article,Kale,Leaf,Black Rot of Crucifers,Xanthomonas campestris pv. compestris,Bacteria,120,55,Digital,MEASURE PICTURE,Photo,TrueColor,25,0,48.83,1,Yes,10,No,2,1,0.91,0.86,0.31,0.21,0.91,0.98,NA,FL_HET_COAL,few_lesions,coalescent,heterometric,Wide_leaf
1024,108,1,NA,1,R2,1,1,Unaided_aided,LM,R2_a_b,Santos et al.,2017,"<a target = ""_blank"" href=""",http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052017000400279,"""><i class=""fa fa-external-link"" aria-hidden=""true""></i></a>",Summa Phytopathol,Brazil,EN,Article,Coconut palm,Fruit,black rot,Ceratocystis paradoxa,Fungi,120,60,Digital,QUANT,Drawing,Black-gray,8,0.3,70,1,Yes,11,No,2,1,0.2,0.8,5.69,-0.82,0.5,1.16,NA,SL_HET,single_lesion,NA,heterometric,Simple_fruit
